TIMESTAMP,co2D_var,co2D_var_qc,co2T_var,co2T_var_qc,co2_var,co2_var_qc,h2oD_var,h2oD_var_qc,h2oT_var,h2oT_var_qc,h2o_var,h2o_var_qc,w/co2D_cov,w/co2D_cov_qc,w/co2T_cov,w/co2T_cov_qc,w/co2_cov,w/co2_cov_qc,w/h2oD_cov,w/h2oD_cov_qc,w/h2oT_cov,w/h2oT_cov_qc,w/h2o_cov,w/h2o_cov_qc,wD/co2D_cov,wD/co2D_cov_qc,wD/co2_cov,wD/co2_cov_qc,wD/h2oD_cov,wD/h2oD_cov_qc,wD/h2o_cov,wD/h2o_cov_qc,wD_var,wD_var_qc,wT/co2T_cov,wT/co2T_cov_qc,wT/co2_cov,wT/co2_cov_qc,wT/h2oT_cov,wT/h2oT_cov_qc,wT/h2o_cov,wT/h2o_cov_qc,wT_var,wT_var_qc,w_var,w_var_qc,wco2,wco2+wh2o+,wco2+wh2o+_qc,wco2+wh2o-,wco2+wh2o-_qc,wco2+wh2o·,wco2+wh2o·_qc,wco2-wh2o+,wco2-wh2o+_qc,wco2-wh2o-,wco2-wh2o-_qc,wco2-wh2o·,wco2-wh2o·_qc,wco2_qc,wco2·,wco2·_qc,wco2·wh2o+,wco2·wh2o+_qc,wco2·wh2o-,wco2·wh2o-_qc,wco2·wh2o·,wco2·wh2o·_qc,wh2o,wh2o_qc,wh2o·,wh2o·_qc
2022-05-13 05:00:00,149.2749594986282,0.9997777777777778,237944.710605472,0.9997777777777778,171.0116025867299,0.9997777777777778,0.0047433019273458,0.9994722222222222,62.6043324392016,0.9994722222222222,0.0048529921295962,0.9994722222222222,-0.192794168606416,0.0002222222222222,-0.0051892068194799,0.0002222222222222,-0.197983375425896,0.0002222222222222,-2.44652061240782e-05,0.0005277777777777,-0.00105980145733,0.0005277777777777,-0.001084266663454,0.0005277777777777,-0.187945531571167,0.0002222222222222,-0.1732336639142384,0.0002222222222222,-0.0001245583722376,0.0005277777777777,-0.0010412904521087,0.0005277777777777,0.0029192216499517,1.0,-1.4590730455572147,0.0002222222222222,-0.0247497115116576,0.0002222222222222,-0.0236233477942801,0.0005277777777777,-4.297621134534392e-05,0.0005277777777777,1.3594165988953604e-05,1.0,0.0029656087665707,1.0,-0.04855623382349503,0.0191460763158331,0.0002222222222222,0.034600609145497126,0.0002222222222222,0.0,0.0002222222222222,-0.0496898258890456,0.0002222222222222,-0.0526130933957792,0.0002222222222222,0.0,0.0002222222222222,0.0002222222222222,0.0,0.0002222222222222,0.0,0.0002222222222222,0.0,0.0002222222222222,0.0,0.0002222222222222,-0.0005884359338969244,0.0005277777777777,0.0,0.0005277777777777
2022-05-13 05:30:00,101.51079757465388,0.9997777777777778,234630.08822255823,0.9997777777777778,22.566466335952,0.9997777777777778,0.0341508043819974,0.9996111111111112,63.46051156794245,0.9996111111111112,0.0027162030885116,0.9996111111111112,-0.0728472368145832,0.0002222222222222,0.0226588614223907,0.0002222222222222,-0.0501883753921927,0.0002222222222222,0.0012855541856354,0.0003888888888888,-0.0004111992363517,0.0003888888888888,0.0008743549492837,0.0003888888888888,-0.0741143803085015,0.0002222222222222,-0.0491724904800259,0.0002222222222222,0.0012777059490537,0.0003888888888888,0.0008517848808494,0.0003888888888888,0.0022384611489804,1.0,-1.1410321811221231,0.0002222222222222,-0.0010158849121667,0.0002222222222222,-0.018940584807736,0.0003888888888888,2.2570068434286903e-05,0.0003888888888888,6.093200284257381e-06,1.0,0.0022336355258159,1.0,-0.05484390381894519,0.01633918091481524,0.0002222222222222,0.0242466954921993,0.0002222222222222,0.0,0.0002222222222222,-0.09048786492761184,0.0002222222222222,-0.004941915298347897,0.0002222222222222,0.0,0.0002222222222222,0.0002222222222222,0.0,0.0002222222222222,0.0,0.0002222222222222,0.0,0.0002222222222222,0.0,0.0002222222222222,0.0011570531629672839,0.0003888888888888,0.0,0.0003888888888888
2022-05-13 06:00:00,154.19081498065862,0.9998055555555556,236969.89722087767,0.9998055555555556,193.57028000392907,0.9998055555555556,0.0556313006926792,0.9996111111111112,59.99388668417122,0.9996111111111112,0.0320955105888326,0.9996111111111112,0.0102832697003103,0.0001944444444444,0.0011504162973456,0.0001944444444444,0.0114336859976557,0.0001944444444444,0.0003215138278009,0.0003888888888888,8.707674610572014e-05,0.0003888888888888,0.0004085905739066,0.0003888888888888,-0.0108548591700378,0.0001944444444444,0.0142171051825742,0.0001944444444444,0.000658491372046,0.0003888888888888,0.0005299304281468,0.0003888888888888,0.0030580654331618,1.0,0.8917607273804393,0.0001944444444444,-0.0027834191849185,0.0001944444444444,0.0144732363095677,0.0003888888888888,-0.0001213398542401,0.0003888888888888,4.636044560387053e-06,1.0,0.0030483986249863,1.0,-0.0007981109538598989,0.016236559795415443,0.0001944444444444,0.0533476156469836,0.0001944444444444,0.0,0.0001944444444444,-0.0601883115908512,0.0001944444444444,-0.010193974805407317,0.0001944444444444,0.0,0.0001944444444444,0.0001944444444444,0.0,0.0001944444444444,0.0,0.0001944444444444,0.0,0.0001944444444444,0.0,0.0001944444444444,0.0004520616766842477,0.0003888888888888,0.0,0.0003888888888888
2022-05-13 06:30:00,59.263318936299584,0.9998333333333334,213853.6097590821,0.9998333333333334,94.083656060505,0.9998333333333334,0.0354132869107068,0.9995,69.8182504638275,0.9995,0.0336330371503896,0.9995,-0.1947319902255298,0.0001666666666666,-0.0637260872824744,0.0001666666666666,-0.2584580775080031,0.0001666666666666,0.0018767626079828,0.0005,-0.0021045272087423,0.0005,-0.0002277646007594,0.0005,-0.1887028362330576,0.0001666666666666,-0.2425023033384052,0.0001666666666666,0.0015215394969484,0.0005,0.0002602960963663,0.0005,0.0119773415100956,1.0,-1.1458008943274618,0.0001666666666666,-0.0159557741695979,0.0001666666666666,-0.0209582031093027,0.0005,-0.0004880606971258,0.0005,1.789182468311005e-05,1.0,0.0120555550784555,1.0,-0.3333159699440583,0.0170552156706736,0.0001666666666666,0.03159928131363597,0.0001666666666666,0.0,0.0001666666666666,-0.3396204439348638,0.0001666666666666,-0.042350022993504946,0.0001666666666666,0.0,0.0001666666666666,0.0001666666666666,0.0,0.0001666666666666,0.0,0.0001666666666666,0.0,0.0001666666666666,0.0,0.0001666666666666,0.0025441531117784124,0.0005,0.0,0.0005
2022-05-13 07:00:00,114.51195652036569,0.9998611111111112,207705.34594513653,0.9998611111111112,340.35169457018304,0.9998611111111112,0.0484287437112224,0.9994444444444444,81.82656366797139,0.9994444444444444,0.0939503356206191,0.9994444444444444,-0.3117222464209342,0.0001388888888888,-0.1511867428916689,0.0001388888888888,-0.462908989312604,0.0001388888888888,0.0035354977845519,0.0005555555555555,0.0040521511482704,0.0005555555555555,0.0075876489328223,0.0005555555555555,-0.2669750501224521,0.0001388888888888,-0.3669728583640839,0.0001388888888888,0.0031401257184743,0.0005555555555555,0.0059295748361565,0.0005555555555555,0.0231870985955401,1.0,-0.1739787463693345,0.0001388888888888,-0.0959361309485201,0.0001388888888888,-0.0011070332364379,0.0005555555555555,0.0016580740966658,0.0005555555555555,3.134793173954784e-05,1.0,0.0233361356640487,1.0,-0.2646829126677843,0.03101399615367366,0.0001388888888888,0.0501244160378799,0.0001388888888888,0.0,0.0001388888888888,-0.3213833139716261,0.0001388888888888,-0.024438010887712663,0.0001388888888888,0.0,0.0001388888888888,0.0001388888888888,0.0,0.0001388888888888,0.0,0.0001388888888888,0.0,0.0001388888888888,0.0,0.0001388888888888,0.0029074228286620507,0.0005555555555555,0.0,0.0005555555555555
2022-05-13 07:30:00,111.58471371825851,0.9998333333333334,189983.2525689485,0.9998333333333334,87.72516817732397,0.9998333333333334,0.0277265669727633,0.9994444444444444,91.63537657081416,0.9994444444444444,0.0275416410000048,0.9994444444444444,-0.2521707902174326,0.0001666666666666,0.0159500991565564,0.0001666666666666,-0.2362206910608755,0.0001666666666666,0.0056467290525902,0.0005555555555555,-0.0005908608140923,0.0005555555555555,0.0050558682384978,0.0005555555555555,-0.303834322041414,0.0001666666666666,-0.2557558532515523,0.0001666666666666,0.0063933294745538,0.0005555555555555,0.0053958826777029,0.0005555555555555,0.0387882646356481,1.0,2.5568243438104057,0.0001666666666666,0.0195351621906768,0.0001666666666666,0.0558079285230725,0.0005555555555555,-0.0003400144392051,0.0005555555555555,4.2428792328550136e-05,1.0,0.0387926795464339,1.0,-0.3166642398239617,0.01954497561413564,0.0001666666666666,0.06366424027885909,0.0001666666666666,0.0,0.0001666666666666,-0.35624723935763153,0.0001666666666666,-0.0436262163593253,0.0001666666666666,0.0,0.0001666666666666,0.0001666666666666,0.0,0.0001666666666666,0.0,0.0001666666666666,0.0,0.0001666666666666,0.0,0.0001666666666666,0.006363886217135356,0.0005555555555555,0.0,0.0005555555555555
2022-05-13 08:00:00,12.818692601704846,0.9998611111111112,186455.8131544627,0.9998611111111112,12.221714247046211,0.9998611111111112,0.0439256761645671,0.9995277777777778,99.04384130533307,0.9995277777777778,0.0441540489724393,0.9995277777777778,-0.3144953653583912,0.0001388888888888,0.0032914206306765,0.0001388888888888,-0.3112039447277145,0.0001388888888888,0.0121546443331645,0.0004722222222222,-0.0016221060834589,0.0004722222222222,0.0105325382497056,0.0004722222222222,-0.311676544638517,0.0001388888888888,-0.3091596769916366,0.0001388888888888,0.0115201621644439,0.0004722222222222,0.0108013749245553,0.0004722222222222,0.03851786399798,1.0,-2.155826625244708,0.0001388888888888,-0.0020442677360778,0.0001388888888888,-0.0499797559868141,0.0004722222222222,-0.0002688366748496,0.0004722222222222,3.0584913834441004e-05,1.0,0.0385244340714281,1.0,-0.3098936293597498,0.018660079627558997,0.0001388888888888,0.05056935697838444,0.0001388888888888,0.0,0.0001388888888888,-0.3468803007792885,0.0001388888888888,-0.03224276518640542,0.0001388888888888,0.0,0.0001388888888888,0.0001388888888888,0.0,0.0001388888888888,0.0,0.0001388888888888,0.0,0.0001388888888888,0.0,0.0001388888888888,0.012310413413120242,0.0004722222222222,0.0,0.0004722222222222
2022-05-13 08:30:00,27.08111345822961,0.9998611111111112,179567.72632433887,0.9998611111111112,23.05353638895526,0.9998611111111112,0.0585000708900505,0.9995555555555556,107.9363251607094,0.9995555555555556,0.0540188837258293,0.9995555555555556,-0.4286787859192723,0.0001388888888888,-0.0006259351450736,0.0001388888888888,-0.4293047210643462,0.0001388888888888,0.0222125805472679,0.0004444444444444,0.0001128523687724,0.0004444444444444,0.0223254329160404,0.0004444444444444,-0.454520828588307,0.0001388888888888,-0.4177952264144743,0.0001388888888888,0.0230691209041996,0.0004444444444444,0.0218917833878768,0.0004444444444444,0.0566880895995889,1.0,2.3732741464549654,0.0001388888888888,-0.0115094946498719,0.0001388888888888,0.0592052940169256,0.0004444444444444,0.0004336495281636,0.0004444444444444,5.696727482703199e-05,1.0,0.0566117783492558,1.0,-0.4269483651158142,0.026114314971304953,0.0001388888888888,0.05381066439923626,0.0001388888888888,0.0,0.0001388888888888,-0.4722245679084821,0.0001388888888888,-0.03464877657787402,0.0001388888888888,0.0,0.0001388888888888,0.0001388888888888,0.0,0.0001388888888888,0.0,0.0001388888888888,0.0,0.0001388888888888,0.0,0.0001388888888888,0.02281970615365447,0.0004444444444444,0.0,0.0004444444444444
2022-05-13 09:00:00,20.74778115942711,0.9998611111111112,171072.9081631982,0.9998611111111112,19.224899569320343,0.9998611111111112,0.121475484446061,0.9995277777777778,111.7917481461472,0.9995277777777778,0.0742649587440942,0.9995277777777778,-0.4907168314093242,0.0001388888888888,0.0458213187953401,0.0001388888888888,-0.4448955126139886,0.0001388888888888,0.0232776286002718,0.0004722222222222,0.0015778794432686,0.0004722222222222,0.0248555080435404,0.0004722222222222,-0.4860157583092841,0.0001388888888888,-0.4500669329654754,0.0001388888888888,0.0237341659757716,0.0004722222222222,0.024941588877023,0.0004722222222222,0.0717115096353773,1.0,-0.4260599493548464,0.0001388888888888,0.0051714203514869,0.0001388888888888,-0.0108206518730044,0.0004722222222222,-8.608083348263152e-05,0.0004722222222222,1.6108581634597502e-05,1.0,0.0718857482395966,1.0,-0.4899167771911998,0.026142097493172946,0.0001388888888888,0.07437489326040725,0.0001388888888888,0.0,0.0001388888888888,-0.5320178354591828,0.0001388888888888,-0.05841593248559811,0.0001388888888888,0.0,0.0001388888888888,0.0001388888888888,0.0,0.0001388888888888,0.0,0.0001388888888888,0.0,0.0001388888888888,0.0,0.0001388888888888,0.02567717937892837,0.0004722222222222,0.0,0.0004722222222222
2022-05-13 09:30:00,11.854812175028917,0.9998888888888888,168358.4628323858,0.9998888888888888,11.399197508535767,0.9998888888888888,0.1668775763624324,0.9996388888888889,93.36187004080894,0.9996388888888889,0.2520006243032119,0.9996388888888889,-0.4286561514668697,0.0001111111111111,0.0066153981905843,0.0001111111111111,-0.4220407532762861,0.0001111111111111,0.0324391173043178,0.0003611111111111,0.0026554965583439,0.0003611111111111,0.0350946138626618,0.0003611111111111,-0.4282774551224151,0.0001111111111111,-0.4217608918830223,0.0001111111111111,0.0326144372336999,0.0003611111111111,0.0353265610301456,0.0003611111111111,0.0747876524827517,1.0,-0.2322666508623362,0.0001111111111111,-0.0002798613932639,0.0001111111111111,-0.0056064050816316,0.0003611111111111,-0.0002319471674838,0.0003611111111111,9.857662677784138e-07,1.0,0.0747777723588062,1.0,-0.4392321132655802,0.020668011704794962,0.0001111111111111,0.06718602789290672,0.0001111111111111,0.0,0.0001111111111111,-0.4818534403161917,0.0001111111111111,-0.04523271254709071,0.0001111111111111,0.0,0.0001111111111111,0.0001111111111111,0.0,0.0001111111111111,0.0,0.0001111111111111,0.0,0.0001111111111111,0.0,0.0001111111111111,0.03082932908879507,0.0003611111111111,0.0,0.0003611111111111
